distances_dijkstra,distances_euclidean
7404.5565980957435,5041.702021331397
5534.65587271404,4601.52875852481
3458.0338551189166,2086.0871660329485
2728.2328661328434,1669.0505135465069
3415.1698680944587,2555.2278736278604
2647.7897912874782,1153.3114415241341
3307.894229259387,2642.074035302647
3553.9393559228074,2891.954609641199
3203.433606944688,2107.754196682552
3042.6506083320114,2180.1232441925886
6212.096925634442,4559.5112897845975
5047.333190886483,4217.8829042740435
1699.5993049616554,1245.8221934349492
2655.5864265968953,1047.8822275641912
4642.51861094796,2796.4690654073966
5036.039951886946,3415.5516750223205
4007.688842176712,3411.209244921089
3251.316769338873,2620.4277753923666
1686.5271544311195,1549.2765595156372
2158.3759099913477,1400.1909567259338
4116.2754985933025,3255.6721244105074
1717.8067827270809,1244.9769029779338
5233.338542553779,3969.9337814070304
1838.64832376159,1199.7093436955188
7182.047762234027,6063.608266848938
2694.590185395088,1762.8995128817853
7453.684414230903,4605.729945052511
4934.620837230057,3377.9921405511564
1237.4179432311903,1066.592425922471
4404.367341037061,3533.7163329969676
5600.134067215001,5178.183888065822
4260.834265108593,3661.584236441693
1355.3402006307067,1250.298738859065
5762.620926812066,5227.2909725577065
5539.436700761725,3670.4389586029733
2706.454513168257,2052.4345655949246
3429.346796382301,2906.727906728623
5714.174888890004,4383.611545127595
3317.52426375676,2772.2484278837665
4030.807971512857,3519.2573406579268
4040.8991626227753,3658.4465758661718
3026.821160648319,1958.5290614919825
8118.796924677289,6742.597227633224
3995.720963517085,2323.913120217539
3232.435245969642,2682.51503823926
647.4878886305469,439.1358874111751
6713.970623478764,4423.049130379889
2630.0099301001596,2198.8579517570847
2963.463216042846,2306.6226609840005
3003.8541411263645,1737.5812680490938
1767.73829017082,1241.4595388241685
4111.017395764871,3448.437010142579
5270.848881027354,3564.113940150565
5712.624604057243,3910.364073573365
2183.6758803168773,1243.39781808151
3593.8562794205864,2984.3788728070376
4264.359290291571,3630.497536676982
4988.600638302358,3864.644899894327
3303.214323993342,2527.83024789241
4753.803513102382,3443.8961776910623
4276.512798580255,3286.262372138747
3346.21442361623,2716.226817619198
2208.608053305162,1568.1985925752138
4210.816469881054,2790.2703254073003
896.5103987532272,841.0455846977582
2349.266057244275,1610.505483664477
2941.53171892415,2048.0402226976216
3975.375369626687,3129.2506539404067
56.98041109002638,56.98041109002638
4960.709574960981,3255.1240875315075
4066.7689337814422,2747.5758589490692
2015.1751933103917,1467.4152951779738
9834.291950690718,6811.864497249472
5099.446878670035,4453.248751013011
6022.115086429286,4042.7668783192703
2497.4876162411406,1753.5342822874086
4858.344678373416,3450.8705278247835
1402.7322766947245,971.9350338810463
4581.873702326268,3461.4762202154566
1360.688671621311,1265.789738152055
4335.441206491942,3102.0344176318436
3734.1920657040896,3166.98680595585
6632.209727160554,3830.5311293602044
7794.293730783568,5620.251736578441
2954.833195118917,1990.9829658391109
5647.605602757253,3174.8396750756992
7446.849797358043,5122.3358033666855
6331.80719395926,4052.9727324658943
5591.879718999126,3920.658159545809
235.13787059012307,235.13618759989708
2028.3903835844842,1674.940888552423
3669.765940988225,2743.3079048045565
4012.6074850414093,3229.630094420129
3097.312811308591,2179.922254645256
2135.673433717643,1597.9316795861407
4455.145930295951,2501.0491124056757
5240.378426826583,3947.667359420929
2982.116323056071,2056.5611839115263
1774.5044704391933,1518.1216610328847
2401.9701843427315,1814.963660152242
2344.1629459973465,2096.9860078106703
1801.726794302033,927.33788904967
112.04255098453676,112.01388662958155
3996.9585264805037,2870.4701497571073
1248.2561151143689,1109.6407163000486
2353.6723665342574,1433.6975245089054
4581.453635593362,3753.532386840518
3476.38754721529,1470.6716319614497
5507.482686972846,3496.789521042793
9094.241686878031,6528.16499453021
2740.170139900049,2187.0241440004247
5696.733418892415,2559.899579064582
1663.8791935745726,1282.305244636741
2172.195644593937,1442.23133980447
2641.764208978014,1575.3520328195186
7512.327991859002,5359.475282573477
6595.937421356756,5074.253437726153
3665.7715726800907,2665.4136482144622
7674.814851456068,5571.8501920826475
3068.599987372202,2612.7573274805345
1681.6907933967818,1215.5022851238546
1672.3958010438107,734.1084423903508
7626.368813534002,4919.035229774369
3595.805257805512,2655.3292351218943
6365.91112776102,5019.280200645141
6914.672501463117,4478.851725750596
2554.8737112264753,2002.6436039611078
10030.990849321293,7057.732550000138
1753.8211565637048,1243.8478104243786
3082.831074482869,2352.1676092107446
2786.5628554416294,2212.118164971391
4957.019628140272,2829.1463949509944
4965.113086348322,3712.247917343189
5298.566372291007,3679.738693880115
2244.0398799580944,1647.1528215458268
2959.5184953012686,2338.927415268409
1905.0553478901938,939.7238300920939
2063.659909824078,1851.8734052340933
3955.6736087187523,1821.6092761058517
1452.8414917036735,1283.2830464022381
1831.25314736154,1067.136579654284
7138.132629131911,4348.557816385971
4586.411091769957,3467.4737464654777
4425.186756730711,2849.3420516882034
1711.789258057845,1268.4976884073885
5421.346760579913,3826.1298020652457
3839.3652730605845,2701.305038535365
949.0789787488947,949.016152933085
5039.4118533295,3623.3096235515814
2920.3833126941195,2143.3229046199995
5664.380283476779,4037.6434369388867
7743.84311244737,5751.515641602289
4043.819486937409,2733.43074112452
3780.158709599733,3034.432512370484
3797.097157016505,3118.275022147137
5667.297631693572,4222.412377937159
5715.0095383591015,4261.388235884092
2471.6969431358484,1968.387713547427
3136.73382631228,2372.1863987707097
6168.967600055131,4347.021314471078
8538.073151662233,6174.597095332211
3105.735463820638,2383.0614032677977
972.8068188705824,707.9006753181861
4798.4873476076555,3108.6303104204867
8013.772257077176,5806.955786045022
7502.659808524773,5713.135651348474
3197.25279403554,1520.0269323753278
3808.4776682333504,3190.528177633408
5672.029622950989,3692.652104434164
2212.6486696322377,1731.3823836562574
4561.468537241033,2958.8993682306905
7582.261158570707,3885.655967773089
6842.333683610571,5468.587682988153
4377.10527993033,3021.8338849343713
5501.227008056538,3794.9453963724527
1911.7525752682966,1499.9340148247466
7781.075227862092,5823.726548298316
6777.04128459741,4737.376097253666
2235.7465405419407,1675.1822641685549
2454.998089684442,1804.052110840101
8919.81505604877,6711.734262384589
3128.0616772990234,2575.5967629375223
5082.503939479536,3435.9981716250236
6054.0926227259115,4589.977287646532
5996.285384380529,4878.422486476577
6068.839626324366,2667.153891296189
4211.562201832456,2779.666632606397
6687.808580775511,5004.051430393821
4585.293422873988,2999.419264495104
1844.5818405085188,1474.055332429738
5831.907600204809,4722.7837885382105
5668.525615924807,2922.558961554866
6757.936651584292,5001.167936094348
4632.666049395705,4119.4844786970825
6401.8945077282315,4605.453123065748
7888.871487601931,4990.706525630436
5894.8662697236405,3916.731396253239
4889.39207242601,3181.080111547368
2138.485089597181,1545.9080326761323
3393.0455795273856,2881.120173547276
9088.49524736927,7308.670293335973
6356.621626975098,4710.886214057297
3929.735607266401,3183.2225899161826
6720.7224257553835,5400.944994834774
2505.035258332661,1967.4117595670998
3864.5338697533293,2143.1221817808973
4740.987553416997,2816.6965756173363
1507.9637847667834,1268.0779710066745
8858.468953773534,7199.737412515966
4883.616663398766,2803.0522798292823
6214.267814117504,4533.3729015013005
5911.708436989675,4515.293620618881
5430.658066607842,3974.50640484119
1594.2786171750417,1182.2190345183667
4208.138894141955,3367.309108776091
1202.3366349411046,982.5381135261325
7457.67091236084,5827.505860182396
7791.124198303527,5871.76237603198
5923.476509180285,4125.906089236256
6487.314312245422,4470.990498899376
6306.528792204853,2903.344653856089
6212.20807399999,4572.152218631108
2533.7056058875146,1720.4563467911362
4610.593393199518,2966.5308434306853
2158.45279504691,1776.0658137980304
3357.1434001269445,2614.9403219475507
8238.53353015314,6236.227288325568
2147.4860765513863,1733.5197616021176
5714.048945595965,3848.418440950475
2667.51053486869,2149.771608022804
7517.696323645821,5354.748012361752
4595.93431641508,3064.8196569674496
3177.8614406927218,2312.6841846855323
3585.7166098859448,2028.601983927868
3497.9700745164096,2502.9578076739886
953.4908098432535,897.820014545034
5787.614979067136,3843.8640532064755
4893.674337887599,3255.990646884127
1209.974044122108,784.6039527536193
10661.197354796874,7642.462876423008
5928.04226211848,5287.129778734028
6849.020490535441,4813.476966179928
1692.143124119613,1286.0551887628196
4053.292030318516,2718.9635283316447
2189.2261035943334,1665.034569766706
5410.469085774713,4284.684104975767
2272.4700440698375,1600.3646471278746
3530.4918364001296,2397.458602351376
3256.7867705938115,2603.635603089219
7460.805110609001,4587.0042259928605
8621.199134889725,6444.1584524922
3829.665437513251,2151.1690176566085
6476.2009862057,3841.5291863333487
8273.755201464199,5924.505673667938
7160.402577407707,4563.510784113866
6420.475102447574,3879.935764778366
661.3725281631041,606.0051832294326
2573.1522030321444,1667.9005745657178
4496.671345094382,3535.3769274355454
3535.202189931131,2623.484051372686
2293.760863920362,1686.6079485575074
3032.18383247087,2393.487906400752
5283.741313744398,3123.2730322530697
4435.2315116021255,3166.0267091354067
3810.7117065045168,2649.1477255285254
2684.7450871795886,1701.0219408532316
1596.7690351544472,1052.3663499137353
1538.9617968090633,1256.8492474876805
1897.693908980773,1337.779532132997
1001.727187691392,843.7216565260968
3588.2134097721664,2624.7144266011655
2160.0374875628954,1495.8157595305927
3140.166193433866,2222.0946108502876
5410.0490190418095,3957.0628606549835
4304.982930663737,1704.9602874606005
6336.078070421293,3512.632806285419
9921.147090984186,7345.815048526439
2451.6711014717553,1823.5581628595467
2843.520135564922,1913.094552579079
886.2900011401271,633.5420615940837
3000.7910280423835,1758.4572745693963
3470.3595924264605,2312.931910288396
8339.233395965159,6188.59452469727
6127.4166098315645,4635.683685053521
3197.2507611549004,2500.1041868922202
8501.720255562224,6392.327829649642
2263.3988381839185,1778.1366988538794
2468.18462029639,1996.1432106280129
2458.88962794342,1509.0372140228703
8453.274217640157,5717.437369733431
4422.710661911669,3465.7981850822384
5897.390316235828,4611.502671850401
7741.577905569273,5237.105356775826
2029.6330518253287,1562.0259331315883
10857.896253427449,7887.091292191483
947.1797930340871,670.7105204918931
3817.494477470747,3169.9376783298103
3613.4682595477857,2565.1414457317555
5853.5300268935,3587.1569096594185
4496.5922748231305,3403.4517081298113
4718.4959039103915,3328.4072493639987
1597.598386399366,1335.7830473618633
2820.2342014402407,2168.4109275606966
1616.9438093573494,1189.1253179843934
1282.8506305166504,1040.3980939710493
4784.268992167199,2482.411774592482
2364.6228641522,1696.9298442186864
2617.746974261148,1869.2623070034122
7965.038033238067,5117.437581735232
3780.565335814726,2683.706846274728
4730.59659253076,3620.169989718674
934.2000656233997,699.1111867603202
6248.252164686069,4604.753042824906
3033.632486659232,2065.6537956877405
1860.860351197421,1282.839860574174
2355.7258016216,1928.984231399518
4455.211869194258,3820.2948035172285
2182.269074300631,1571.4155719577136
2568.1639824293875,1689.9275198953846
1446.5324115850258,1324.9082847015043
3354.4186397724256,2590.3392419848747
7441.1611047825445,5500.2467963194995
3975.737932212401,3218.856602859672
3628.9842405211148,2522.1189486920534
3155.7617173850435,2487.5773900351364
5508.888228398526,4345.7746356286425
890.5295000583156,651.1571346393857
3806.0825659387447,2834.4881484887674
1470.2648545818206,1086.6234457380485
4788.166969945493,3964.5900844196817
4214.02856527166,3725.792446973141
5639.889041157171,3596.5494110218206
5401.162884875395,4274.344883865713
2369.0272778163667,1556.333435028641
4655.284916753869,3377.22130735591
5053.718951449868,3679.7214525438967
5674.47747846321,2547.716363509135
4934.550003503077,3358.537498790657
2513.864887951263,1798.130747429114
2192.572526201358,1745.0188106191406
1318.850463633666,1318.844783196199
4492.44398460898,3866.2315061676677
3315.080062931908,2811.8521924363063
685.4684853142561,490.2547611561357
4857.811863858339,2958.675840130119
5890.630132785065,4949.608854745768
588.4976147321368,588.4953430925426
1754.2814464537005,1368.0138294807118
3741.2136308047648,2976.0599203212387
4155.156739722498,3454.4896320543357
3106.3838620335164,2251.193551102269
2350.0117891956775,1689.3646912653323
3411.152609177953,2886.9520530009295
1257.0709298481527,1040.3476720282615
1803.022250238075,1675.8052921510205
3924.123920097313,2755.435882402257
3879.0534807776753,2793.769749424202
4850.152971476797,2889.0889029062555
6701.1108409698545,5137.718003247435
3113.2632644751193,2603.9910297604897
6099.399352454801,4161.61174636704
4033.3158570868604,2866.3233583878414
1586.3897272913873,1102.1876363720103
2908.6619202528477,1967.8464045367543
5119.1971459508295,4055.405430177759
6010.131504054205,5179.161102466204
3079.9656553775403,2586.0513808071037
5281.684005547894,4205.94432181172
4638.1317206185295,3897.0444789035623
611.4707907370205,500.03597462191
2075.0617346061977,1578.916816434656
5233.237967625832,3465.364483159537
1406.5754360200986,1334.1986366545198
5780.105210458469,5064.1066258624805
4172.468036491067,2932.413200845619
3066.554932351282,2605.6512583432414
7637.860003413119,5733.845444882347
2642.8203899029186,2329.2013585504706
1321.4864182329804,1126.9433924582504
1744.8211589117632,1252.519154125644
3760.3227751293825,2736.6196685485693
4379.307169045771,3694.1915364492124
4712.760454988456,3748.966551941574
2598.916264688914,2207.038783888092
3210.6583406478644,2372.2065797962105
3209.712415621677,2387.846179927948
4350.657661363212,3348.2217686638164
4358.33954228114,2360.805044081835
1282.3709001736822,924.5926330794715
2098.1508586363734,1496.5233956468066
4520.094649863862,2822.116559847053
5234.2936701208055,4504.124809168695
1553.257108766943,1346.4836006623452
3852.498532959186,2868.5452879782574
2787.5882131578073,2326.30886961839
4262.6264345829595,3472.679643126827
1307.3030731619672,1199.4623325870753
2816.882265206812,2054.3980911193335
2774.534735980505,2066.57836669374
3893.923142239261,2585.2486028750814
2370.5388100694963,1898.835483039473
3397.134201171263,1633.2376483152036
9099.641241175113,7235.821341890083
6913.083067361455,5062.460449958486
4989.864423828543,4111.309942132711
2488.865898136047,1115.53554284687
3574.8448933401833,2682.3268771525636
1965.1421269553146,1714.4091570710136
6035.437515921993,4740.671346553801
1954.0124748895983,961.3156211157453
3171.92998367749,2313.3830390377266
2575.698961284215,1889.714517986459
8080.121404035722,5414.163520142539
7059.6430212679625,6007.936789085815
821.7353438238714,441.57911172302823
7095.5172796324205,4994.889346746198
6712.199087842436,5326.012975510007
4635.577070247312,3014.2466311281983
3146.360332215825,1884.4128633990306
2923.410036486775,2013.1131353595672
1702.9855298853017,377.7940240976667
3464.518852352097,3149.629700410805
2854.114380621534,2062.1219482957067
2330.542029826768,1182.3967680020098
2805.1350880621903,2365.618143985742
5903.05760717112,4411.640867682971
4347.50821558521,3330.787649824648
2016.768513411411,1740.6853996756363
2238.029066761478,621.0330320693107
3784.2250501289177,1890.6153795764249
4564.7018882580105,2516.1443611419936
3698.6495237133904,2972.9441424465076
2942.2774508755515,2156.1162048066985
1023.4282972987318,966.6922035431936
1740.8185501559308,1106.2874411510859
3807.236180129981,3151.1375171443988
2885.223511881416,1983.5023726013856
4924.299224090458,3498.848040136448
1916.1238399198494,1489.1389828251781
8359.590977362426,6801.319623909175
2003.2699516288824,850.030511606419
7144.645095767583,3787.4524526941223
4625.581518766735,2634.128639886692
998.0357602515681,859.1240783073423
4095.32802257374,3393.351648796155
6777.677282343397,5830.531727595394
3622.4071921749837,3274.633250663911
692.2413434983189,683.2014056482191
6940.164141940463,5922.342544985871
5047.676869154042,2744.0673042406893
2468.938992898436,2091.1011494999734
3120.307477918979,2630.222673689697
6891.7181040184,5106.191651853436
3602.2650021828367,3221.828330423088
3392.3808985792475,3174.874258988259
5218.442377751172,4428.001202812614
2082.0168992461417,1027.1887473523554
9296.340139805687,7453.97560236573
3134.590405396118,1492.7649544780709
3517.175984395719,3049.964298686521
1991.8407700714247,1059.045166341189
6404.931305015441,4472.648606104632
1991.58285716655,1804.271568013958
2325.036143109237,1835.2683442294576
2059.049879724187,834.7773872338107
822.9340287686429,445.28206084877917
3801.97807730155,2950.1774016938693
4779.089049419671,2715.8612031531698
5403.58528559392,3729.2620449699834
1766.11852048146,1081.5458947043462
3284.8169609572647,2817.143194785351
5441.902505419967,4374.787338628576
4288.7756630010845,2955.820317186896
3459.838947086051,3094.583796356235
4444.7641946390595,2719.8782941394866
5454.05601370865,3970.717750015397
2646.389448314956,1813.0118758872131
1791.0506934697446,1154.3622084574029
4032.3557807167135,3178.0249525938575
6233.087167618948,4628.790301453682
4709.702835449184,3944.6218923482174
2513.992004315355,1719.9876324662562
11438.805266554802,9262.83477592558
9252.247092741143,7033.51445333346
7329.028449208229,6155.558826392807
2029.6193549285938,1408.3831967009212
912.96367691163,685.4259614855209
4032.6296842703505,3385.157157550392
8114.900344892583,6455.718606715865
3415.5203112536065,2734.1356985634147
615.3862997644042,427.7779557577448
428.15569779832106,308.46673667019553
10165.23636972687,6943.439961515742
9398.807046647653,8032.653780480674
3542.3619928174926,2495.0078666031313
9180.63224532357,6296.732888312279
9051.363113222127,7367.96066208318
6974.741095627001,4960.264695912863
3636.5876227646613,2774.776809798987
3784.2095968054728,2947.0459894488445
2638.570933357814,2096.9341027746063
5775.711752938207,5118.448611310001
149.74027846100168,149.7322776634345
1417.4193041331416,1018.1284676661902
4904.621155634849,4169.029802262204
7988.17257286227,5599.93816719873
1696.0877975432434,1329.7948577933578
5216.30654546974,3761.015471477562
3087.3174086728122,2470.8574781132884
2378.337538459648,1508.3297843395715
3261.1719177551786,1832.3139179410273
5783.76448940454,3837.898713133256
4084.4946588640714,3193.2232824752095
2008.502844930625,1489.9187681265487
3314.7037792412166,2801.172244221007
5886.699009100573,4545.386143803085
4893.148563675487,3555.288120007401
7009.414189781605,4186.974018830005
4198.9878268146,2702.60181576144
10698.755002742115,8844.230063682326
1549.489997976646,1233.7473044690282
4015.70984778848,3284.2841320621737
3761.652637345106,2763.055502700923
3867.5296904870843,2732.4384415080817
6174.790851544331,4704.424485062712
9116.841307723087,7840.123176427552
3991.6783726447125,2309.8046505760785
2160.2078110747493,1713.4336294722275
9279.328167320153,7951.665280972591
1813.3738664698928,1594.771701055428
4568.425060471093,3809.641163218981
5205.422443610128,3862.5238093698845
9230.882129398085,7148.199728128841
5701.751069755495,5154.115800187755
3761.6520790489762,2348.987298586882
7557.606403130859,6481.078859698411
1553.82839551788,1224.7819761401229
11635.504165185377,9485.843491996575
2780.600275504972,1896.822980722235
5616.662051968377,4935.105440963655
4164.195129138631,3111.882951748949
8490.04627070659,5946.3802239733395
2179.6961923211566,1632.0130171162866
2262.329249404919,1447.993599408506
1999.3738244594135,1633.0102579986772
2173.366779794758,1669.0859161442092
4741.017744783887,3690.306925752613
3999.695342333492,2330.3570742567244
7488.700251285071,4935.5397331201275
3559.2279549528303,2895.7170986821397
5364.279789927857,4175.67437848785
7781.066530799653,6424.133955153009
1536.2478497682112,1076.619463986573
6531.132568680693,5094.349542276474
4206.516303209472,2891.9648066654163
7793.220039088337,6005.808672848295
611.5415091732427,437.322635823986
3147.908796032291,2697.98331763187
4793.712592017336,3223.3415132166538
3899.7719508377977,2723.5724343853994
2066.9220216918584,1521.2394038550701
9667.294967747073,6756.743206014677
4932.4498957263895,4397.791672467715
5855.118103485642,3993.9897956149116
2554.468027331167,1798.3069796166878
4915.61693353007,3504.1847092161856
1235.7352937510793,937.7506966635988
4414.876719382623,3405.078872793275
1417.6690827113375,1265.3315268344375
4391.316038945013,3154.353895701399
3791.172476794116,3212.691557181686
6465.212744216911,3778.3472299895557
7627.296747839922,5565.920986254488
2787.8362121752716,1997.5314894563014
5480.608619813609,3129.4827923359812
7279.8528144143975,5070.288215625134
6164.810211015614,4026.7570439462497
5424.8827360554815,3934.809222921456
292.11828168014944,291.82850346985913
2085.3707946745108,1695.3407848967358
3502.7689580445804,2692.8719126773317
4069.587896131435,3277.348784005383
3154.5850664652453,2224.198826532345
1968.6764507739977,1548.0309939843503
4288.148947352307,2459.946944526095
5297.358837916609,4002.919090075927
2815.119340112426,2026.984847499649
1831.4848815292198,1526.7977324845574
2458.950595432758,1870.4090930809884
2401.143357087373,2153.891725444323
1634.7298113583884,915.9781259785004
169.02296207456314,123.35710964309301
3829.9615435368582,2899.603154013724
1675.8798642070574,1106.9506209489361
2186.675383590612,1380.493376987119
4414.456652649717,3751.1694245661515
3309.390564271644,1465.9259955411276
5340.485704029201,3507.965777502092
8927.244703934386,6474.454210016295
2804.422215497922,2224.887330096419
5529.736435948769,2604.856998283425
1720.859604664599,1331.8017922677348
2005.1986616502918,1441.187194375638
2474.767226034369,1526.448623015922
7345.331008915357,5304.568500120963
6428.94043841311,5111.527253543834
3498.7745897364453,2690.359785339295
7507.817868512423,5517.892138967148
3125.5803984622285,2669.7322448301516
1514.6938104531366,1168.3310550456247
1505.398818100166,684.5036159080162
7459.371830590357,4867.3856838984175
3349.551601850077,2602.893256054633
6198.914144817374,5054.815927492573
6747.675518519473,4431.122587146622
2611.8541223165016,2045.073022265622
9863.993866377647,7002.748212286707
1807.5997500237486,1295.566513729287
2915.834091539224,2298.976121644732
2619.5658724979844,2202.7213535394076
4790.022645196628,2777.235087657235
4798.116103404676,3743.38498949301
5131.569389347362,3713.3872141313
2300.7284469814927,1685.2525593885746
3016.498906391295,2365.401165134157
1738.0583649465486,942.8111761619742
2120.6403209141054,1906.6140842960046
3788.6766257751074,1778.8318171991134
1726.3999824237992,1275.5603466817752
1664.2561644178945,1013.2008753955624
6971.135646188268,4299.867274707749
4638.157920151423,3522.893567480298
4258.189773787066,2801.0735742573806
1768.7696691478714,1314.9648802996694
5254.349777636268,3776.6508913838156
3895.2401055136556,2750.9811761431815
1006.0593898389211,954.371441104111
1596.8588156436535,686.5257737063289
5965.862157489131,3897.329460549001
6485.045642514808,4853.990576730333
4298.487468701149,3007.929833294412
2672.868778253378,1743.7381591158116
5759.182839916328,3575.278097590562
6991.049795752321,5267.295551194293
3458.8565279568625,2286.397501286386
4848.6172202923835,3554.4401875045846
4081.708372298527,2292.018781572919
6588.134886089628,4898.420820851019
5991.903863696351,4435.168674064809
6454.329965568219,4537.609996293973
4445.047422607658,3666.0110941852527
3459.289063518328,2155.425080597752
5469.725841164917,4649.656392430629
4097.603489182131,2913.8237940674526
5201.495887650077,899.886371779414
4461.568412689943,2997.770459174923
5125.308405667967,3413.2431118931686
4804.0160439180645,2655.5995914970986
2032.2521549808039,1544.6530447467899
6270.319283033672,4622.000120530854
5926.523580648614,3751.2648544203284
2722.263111704006,1976.3466949788467
7922.235463207952,4406.292775034044
7763.713117997344,5916.018136626503
1978.8248346260452,1203.328888717731
4365.724964170407,2357.4737610961292
6352.65714852147,4252.395053081494
6766.600257439204,4823.3605037040825
5717.827379750223,3940.8860395778775
4961.455306912384,3345.3646036343343
4402.907081541985,3288.5008835174494
3868.5144475648594,2362.1991170342
4112.4967991742615,3229.8759974995464
3451.14232928418,1962.454918267536
6943.47708012729,4480.086257117046
4377.171380663663,2602.882740918062
5744.995378702117,4352.387851366051
5410.970112505954,3433.922665933608
9163.822951804415,5749.2120033146475
6644.759374803568,4447.906239637469
3265.4694572915846,2173.7729447836805
4407.820406039683,3516.586250947246
4163.081683683092,3562.6218355432297
6977.214192219458,5268.406874556306
4071.7201277415716,2992.3835226456144
4325.5685432801565,3561.296878495261
7249.575238335237,5178.265900063988
3175.7841946366007,2180.1186558023974
5139.485333955811,3261.7126652829384
4277.122505358095,2701.2099186202813
2270.021991095815,1769.0724575605814
6747.187898623722,5103.329204870291
2992.562440681366,1941.724576296785
5677.9984500679875,3573.6153159684613
6681.744541145382,5048.229422849807
5705.859501090594,3661.135442783091
2184.932973308697,1890.027844703367
2162.3740196370068,1530.7065680266044
4459.413806473784,3916.0933355278253
5346.389857211024,3868.222127080917
5679.843143153709,4000.572734342471
5210.3597824056205,3260.8320014403025
4484.118217281686,2962.210271400516
5821.155933338383,4075.8846571870663
6980.987418600864,4832.41109661457
7422.763141630754,3904.1324662257834
3893.814417890389,2165.0647481123387
4236.514549612961,3133.5500178760194
3216.0225683501617,1939.436811241272
7845.737187837512,5533.937075965628
1796.7327398596608,1324.0824761136328
6463.942050675893,4470.536047904378
2839.4604150483465,1696.3397159937097
6062.594350727094,4396.848171430583
3918.7465908786735,2574.4952540565673
5071.921516309592,3245.9068337147855
6965.967825651234,5463.9678183720325
4779.409651837576,3478.142479630969
2856.191008304665,2322.837011623678
4865.242198736789,2898.759828032928
5467.665463582558,4581.0371295640625
2341.1821740214677,1812.4407198414758
5329.53940342881,3724.0863401978245
3187.7677311189873,1668.0785469020473
5064.750553919864,4211.91323312899
4468.519531526587,3755.439405818252
6595.741159198044,4637.506084098331
4925.969605744085,4255.566803823828
1935.9047313485632,1469.2761095761814
5611.137034794742,4593.684773346273
4578.525672318558,3526.274481816882
3974.780530301856,1312.2309581384575
3234.85305534172,2505.9682526616634
4231.367764488429,2878.6862256389636
3910.0754027385246,1976.4299683754352
2277.3304040152134,1746.5430400914252
4746.934950863907,3940.243181013797
4396.429201885788,3065.685377009302
1868.2430927585754,1736.2801743002947
7028.294822028413,4246.737010657069
6240.3287858275835,5229.555159125224
857.3993574241781,741.6615643544329
3471.784322990867,1693.9330233299659
5458.716507341932,3592.085126348904
5872.659616259665,4175.182478339173
4823.886738570684,3519.513005258374
4067.514665732845,2846.924714893494
2879.5227493722196,2627.4460987117604
2974.5738063853196,1760.251728111171
3364.899491705419,2988.8515037749685
2224.4269719359577,1612.9928953552658
6049.536438947751,4076.099642345656
3150.45602331544,2071.7355354219026
6225.917561838544,4985.538042814277
3887.5857803361896,2747.397039158189
8269.882310624875,5169.026350196563
5750.818733624029,3875.5360641949183
2371.528816112046,1532.558171338085
3657.255254094464,3281.576476917635
4644.003866819518,4123.003057953094
5453.829860049694,4688.861744833212
2548.335795571807,2325.9234839235955
4806.490726416584,4157.561770109423
6355.634597155697,4512.622187596801
2058.2527365980595,1820.0102046524778
4245.544692776273,2879.723834332022
4758.044688494521,3309.086759471657
2286.9604385125863,1927.1382010375714
5223.803566453957,4534.053077445889
3084.7689622272933,2579.737178908977
4784.057808888448,2889.5762311496815
7162.6667242818085,5667.428939570678
4811.918859911057,3017.839979287271
2201.8714207254684,1936.560734461107
1037.2404850631785,844.879846493367
4477.936187387765,3897.318110129367
3823.0055250412593,3253.2390979668357
4156.458810983945,3372.9056436719534
4316.41914122608,2584.5187949092583
2960.7338851119202,2280.2520417324386
4927.215292158844,3625.8439744641087
6087.046777421325,4214.666250767072
6528.822500451215,3675.3409997262197
2999.873776710849,1559.2129030180338
4410.054175814558,2821.2042157263
3308.229089896089,2553.5355333027915
6951.796546657971,4847.9991398703805
2272.6504987491685,1580.9203642579382
5570.0014094963535,3909.9068308575215
3320.3825981847735,2229.582945588816
4539.21001855733,3710.335595824243
3024.8059496991336,1973.5031900806864
10839.444533218868,8068.5729963273525
6555.928040482552,5742.906757150284
7027.267668957435,5104.322161038743
713.8580348957182,608.1906047286326
2846.9922458575397,1984.1224268862497
2931.8364548485188,2003.1147405168476
6038.354864138785,4908.5696872840035
2139.0648343146,1619.1665667701761
2324.3963805076005,1641.4614378697577
2367.0753551192215,1821.1048565878239
8112.502708952943,5295.38190825454
8799.446313311719,6849.663763537299
3410.435677366031,1902.5063859599284
7127.898584549643,4596.020578635667
8452.002379886193,6270.004015972108
7336.959776487412,4503.599484265625
6597.032301527277,3342.7950241146946
1749.7581751400453,1260.1838820071423
1921.279820991614,1351.2416353848218
4674.918523516375,3895.2018623134345
2468.76744456627,1839.0782673018523
1083.0412733612686,944.3652887701327
3483.805566413255,2802.025613341942
5935.438912088342,3888.627525080455
3228.73415024408,2490.1107266154313
3987.26890558422,2771.600835542408
2552.880633132482,1555.6856617242586
387.0908489576543,387.08991432081683
1269.9252282531852,929.8537712424326
2984.198186883076,2117.932566518073
2124.294482547776,1513.1418347155723
3129.6195155119444,1989.9790643311915
2038.2483023022105,1588.335205261131
3810.153528346775,2900.9925377356067
5586.606218121514,3615.918867699176
4932.868709027809,2483.536078110725
6512.635269500996,3031.7404021119955
10099.39426940618,7724.75626897864
1578.8444274763267,1159.2761850488166
3103.9498231783864,2169.1347797528147
1251.3992419629467,1170.766084993011
